major,ccode,year,milcap_minor,milcap,future_power,troops,country,cinc,pact,exports,imports,m,hostlev,cow_mid,cow_mid4,future_power_riv,milcap_riv,edge,new_troops,ideal1,ideal2,pec,growth,region
220,433,2000,.024507733,2.7453222,2.9972539,1170,Senegal,.00059070002,0,.51599997,.145,.0140847,,0,0,5.1278019,5.4714704,469,0,1.5190001,-.40200001,702146.13,.031907573,3
220,433,2001,.028074265,2.6031744,2.5089223,1170,Senegal,.00061019999,0,.47970998,.18186,.0139962,,0,0,5.0270801,6.1318121,469,0,1.522,-.50199997,697501.5,-.0066368734,3
220,433,2002,.025871959,2.6932309,2.3815305,1150,Senegal,.00060969999,0,.50033998,.13688999,.0152899,3,1,0,5.6037431,5.2781925,469,0,1.524,-.51200002,708924.63,.016244546,3
220,433,2003,.038977485,2.9070549,2.4597948,950,Senegal,.00064139999,0,.58732003,.12841,.0205069,,0,0,4.8497763,5.5618343,469,0,1.489,-.70599997,744472.69,.048926957,3
220,433,2004,.037246723,3.0345442,2.644562,1100,Senegal,.00066359999,0,.70635998,.15504,.022022501,,0,0,5.0909595,5.1662288,469,1,1.522,-.74400002,759272.69,.01968482,3
220,433,2005,.03851388,3.0731137,2.7602315,610,Senegal,.00067179999,0,.73413002,.41492999,.0232115,,0,0,4.7468357,3.4745595,469,0,1.625,-.77100003,747442.63,-.015703438,3
220,433,2006,.04143551,2.9752061,2.7905169,840,Senegal,.0006806,0,.92259997,.12441999,.0252405,,0,0,3.2602251,3.6267684,469,1,1.581,-.76700002,732054.13,-.020803094,3
220,433,2007,.042912986,3.0210149,2.7022619,840,Senegal,.00069680001,0,1.0410501,.17157,.0288196,,0,0,3.3920527,3.8555703,469,0,1.579,-.78799999,712940.63,-.026456311,3
220,434,1981,.012730145,2.7925801,2.8825572,0,Benin,.00028440001,0,.13,.013,.0070254998,,0,0,21.109041,23.251524,470,0,1.756,-.78200001,268747.69,-.097261928,3
220,434,1982,.012584651,2.5350258,2.5597148,0,Benin,.0002901,0,.14,.0049999999,.0064293002,,0,0,21.228876,22.669056,470,0,1.71,-.79000002,249946,-.072528079,3
220,434,1983,.012616316,2.4135907,2.3289573,0,Benin,.00029550001,0,.096000001,.011,.0062032999,,0,0,20.741186,22.75301,470,0,1.651,-.72299999,244015.8,-.02401193,3
220,434,1984,.012005557,2.2462056,2.2594261,0,Benin,.0002937,0,.075000003,.018999999,.0051934998,,0,0,20.816816,22.984612,470,0,1.743,-.889,539879.5,.79411298,3
220,434,1985,.012001807,2.0695527,2.1387644,0,Benin,.00030000001,0,.085000001,.017000001,.0049454002,,0,0,20.964302,24.489439,470,0,1.864,-1.0140001,529247.31,-.019890135,3
220,434,1986,.0087956367,2.4096184,1.9818006,0,Benin,.0002938,0,.115,.017999999,.0063029001,,0,0,22.285892,23.818037,470,0,1.961,-1.11,523881.81,-.010189722,3
220,434,1987,.0087582003,2.6081634,2.2732749,0,Benin,.00029739999,0,.105,.011,.0064285002,,0,0,21.703922,23.490671,470,0,1.911,-1.046,501724.59,-.043214761,3
220,434,1988,.010738677,2.5977764,2.4437807,0,Benin,.00030889999,0,.103,.003,.0079332003,,0,0,21.414261,23.629602,470,0,1.891,-.833,516294.69,.028626351,3
220,434,1989,.010897167,2.8435938,2.4274549,0,Benin,.00031559999,0,.079000004,.0060000001,.0070459,,0,0,21.513996,14.27513,470,0,1.921,-.78899997,533612.81,.032992803,3
220,434,1990,.012638181,3.0525239,2.5942538,0,Benin,.00032349999,0,.103,.001,.0074972999,,0,0,13.266179,13.67587,470,0,1.966,-.74699998,571024.38,.067761391,3
220,434,1991,.01473379,3.3190906,2.7802761,0,Benin,.00034170001,0,.115,.0070000002,.0042494,,0,0,12.520503,13.844453,470,0,1.721,-.38999999,595982.31,.042779092,3
220,434,1992,.015915683,3.3839781,3.0321722,0,Benin,.00035019999,0,.148,.011,.0049836002,,0,0,12.50408,6.9361267,470,0,1.6210001,-.28099999,603011.31,.011724968,3
220,434,1994,.018367119,3.8705647,3.2627952,0,Benin,.00034639999,0,.119,.0049999999,.0035947999,,0,0,4.7834558,8.9622211,470,0,1.7410001,-.46799999,598363.81,-.025017783,3
220,434,1995,.01879815,3.9786088,3.4964859,0,Benin,.00034510001,0,.192,.0049999999,.0044614002,,0,0,8.1201019,7.9895749,470,0,1.725,-.37400001,624708.88,.04308679,3
220,434,1996,.019423731,3.9265156,3.5904932,0,Benin,.00034530001,0,.169,.0049999999,.0055988999,,0,0,7.2629032,7.2830143,470,0,1.777,-.55299997,684113.13,.090837553,3
220,434,1997,.019665884,3.6244373,3.5454206,0,Benin,.0003444,0,.17399999,.0049999999,.0061593,,0,0,6.6330023,6.864418,470,0,1.784,-.66900003,665694.69,-.027292153,3
220,434,1998,.020602634,3.566453,3.2801766,0,Benin,.0003589,0,.204,.0070000002,.0082531003,,0,0,6.256753,5.8510442,470,0,1.664,-.75999999,692127,.038938325,3
220,434,1999,.020579644,3.3011463,3.2313879,0,Benin,.00033939999,0,.22,.0049999999,.0084503004,,0,0,5.3606982,5.5772977,470,0,1.592,-.83600003,680096,-.0175355,3
220,434,2000,.013770582,2.7453222,2.9972539,0,Benin,.00031649999,0,.21600001,.0020000001,.0085425004,1,1,0,5.1278019,5.4714704,470,0,1.5190001,-.74199998,702146.13,.031907573,3
220,434,2001,.01465358,2.6031744,2.5089223,0,Benin,.00033030001,0,.14436999,.0032500001,.0092086,,0,0,5.0270801,6.1318121,470,0,1.522,-.55500001,697501.5,-.0066368734,3
220,434,2002,.014974938,2.6932309,2.3815305,0,Benin,.00033810001,0,.17291,.0036600002,.0105779,,0,0,5.6037431,5.2781925,470,0,1.524,-.653,708924.63,.016244546,3
220,434,2003,.015218983,2.9070549,2.4597948,0,Benin,.00033740001,0,.2147,.0052,.0122374,,0,0,4.8497763,5.5618343,470,0,1.489,-.64399999,744472.69,.048926957,3
220,434,2004,.013022049,3.0345442,2.644562,0,Benin,.00034180001,0,.1652,.0049800002,.01218,,0,0,5.0909595,5.1662288,470,0,1.522,-.50099999,759272.69,.01968482,3
220,434,2005,.013292884,3.0731137,2.7602315,0,Benin,.0003475,0,.19453999,.0065300004,.0118162,,0,0,4.7468357,3.4745595,470,0,1.625,-.59899998,747442.63,-.015703438,3
220,434,2006,.01461707,2.9752061,2.7905169,0,Benin,.00035690001,0,.25806001,.0099099996,.0091089997,,0,0,3.2602251,3.6267684,470,0,1.581,-.64300001,732054.13,-.020803094,3
220,434,2007,.014780252,3.0210149,2.7022619,0,Benin,.00036989999,0,.39936998,.0067600003,.0093385996,,0,0,3.3920527,3.8555703,470,0,1.579,-.56999999,712940.63,-.026456311,3
220,435,1981,.026629277,2.7925801,2.8825572,0,Mauritania,.000166,0,.089000002,.068999998,.0169531,1,1,0,21.109041,23.251524,471,0,1.756,-.223,268747.69,-.097261928,3
220,435,1982,.033827648,2.5350258,2.5597148,0,Mauritania,.0001926,0,.119,.059999999,.0170635,,0,0,21.228876,22.669056,471,0,1.71,-.21699999,249946,-.072528079,3
220,435,1983,.032528952,2.4135907,2.3289573,0,Mauritania,.0001894,0,.085000001,.041999999,.0120496,,0,0,20.741186,22.75301,471,0,1.651,-.36399999,244015.8,-.02401193,3
220,435,1984,.030972194,2.2462056,2.2594261,0,Mauritania,.0001836,0,.074000001,.041999999,.0095817996,,0,0,20.816816,22.984612,471,0,1.743,-.417,539879.5,.79411298,3
220,435,1985,.031515881,2.0695527,2.1387644,0,Mauritania,.0001855,0,.1,.048,.0109586,,0,0,20.964302,24.489439,471,0,1.864,-.36700001,529247.31,-.019890135,3
220,435,1986,.030934647,2.4096184,1.9818006,0,Mauritania,.0001916,0,.115,.054000001,.0113282,,0,0,22.285892,23.818037,471,0,1.961,-.42399999,523881.81,-.010189722,3
220,435,1987,.030182187,2.6081634,2.2732749,0,Mauritania,.0002105,0,.11,.041999999,.0085723996,3,1,0,21.703922,23.490671,471,0,1.911,-.44999999,501724.59,-.043214761,3
220,435,1989,.030582821,2.8435938,2.4274549,0,Mauritania,.00023229999,0,.14300001,.075000003,.0095648002,4,1,1,21.513996,14.27513,471,0,1.921,-.64600003,533612.81,.032992803,3
220,435,1991,.035172507,3.3190906,2.7802761,0,Mauritania,.0002523,0,.13,.048,.0079760998,,0,0,12.520503,13.844453,471,0,1.721,-.81300002,595982.31,.042779092,3
220,435,1992,.034724355,3.3839781,3.0321722,0,Mauritania,.00025400001,0,.15000001,.052000001,.0068055,,0,0,12.50408,6.9361267,471,0,1.6210001,-.87400001,603011.31,.011724968,3
220,435,1993,.035185959,3.6037073,3.0725088,0,Mauritania,.00025370001,0,.13600001,.07,.0043354002,,0,0,6.3792391,5.1286535,471,0,1.679,-.90399998,613522.38,.017280778,3
220,435,1994,.036117457,3.8705647,3.2627952,0,Mauritania,.0002565,0,.13699999,.071999997,.0052367998,,0,0,4.7834558,8.9622211,471,0,1.7410001,-.76599997,598363.81,-.025017783,3
220,435,1995,.036448512,3.9786088,3.4964859,0,Mauritania,.00025700001,0,.138,.081,.0053030001,,0,0,8.1201019,7.9895749,471,0,1.725,-.74299997,624708.88,.04308679,3
220,435,1996,.037246659,3.9265156,3.5904932,0,Mauritania,.00025869999,0,.18000001,.078000002,.0055857999,,0,0,7.2629032,7.2830143,471,0,1.777,-.60000002,684113.13,.090837553,3
220,435,1997,.037485488,3.6244373,3.5454206,0,Mauritania,.00025809999,0,.14399999,.086000003,.0054942998,,0,0,6.6330023,6.864418,471,0,1.784,-.49599999,665694.69,-.027292153,3
220,435,1998,.038670365,3.566453,3.2801766,0,Mauritania,.00025469999,0,.142,.093999997,.0064547998,,0,0,6.256753,5.8510442,471,0,1.664,-.60799998,692127,.038938325,3
220,435,2000,.038333848,2.7453222,2.9972539,0,Mauritania,.00025419999,0,.15000001,.096000001,.0061557,,0,0,5.1278019,5.4714704,471,0,1.5190001,-.86199999,702146.13,.031907573,3
220,435,2001,.040656526,2.6031744,2.5089223,0,Mauritania,.0002631,0,.15597001,.080910005,.0063390001,,0,0,5.0270801,6.1318121,471,0,1.522,-1.022,697501.5,-.0066368734,3
220,435,2002,.040091105,2.6932309,2.3815305,0,Mauritania,.00026150001,0,.15099999,.082649998,.0046311002,,0,0,5.6037431,5.2781925,471,0,1.524,-.99000001,708924.63,.016244546,3
220,435,2003,.04015201,2.9070549,2.4597948,0,Mauritania,.00025809999,0,.16562,.094640002,.0045929998,1,1,0,4.8497763,5.5618343,471,0,1.489,-1.125,744472.69,.048926957,3
220,435,2004,.038188782,3.0345442,2.644562,0,Mauritania,.0002558,0,.15899999,.09612,.0044292002,,0,0,5.0909595,5.1662288,471,0,1.522,-1.1289999,759272.69,.01968482,3
220,435,2005,.038665731,3.0731137,2.7602315,0,Mauritania,.00025780001,0,.24950001,.12338,.0040977001,,0,0,4.7468357,3.4745595,471,0,1.625,-.505,747442.63,-.015703438,3
220,435,2006,.040802501,2.9752061,2.7905169,0,Mauritania,.00026649999,0,.17466,.15575001,.0037552,,0,0,3.2602251,3.6267684,471,0,1.581,-.741,732054.13,-.020803094,3
220,435,2007,.041144505,3.0210149,2.7022619,0,Mauritania,.00026989999,0,.30623999,.18822999,.0036346,,0,0,3.3920527,3.8555703,471,0,1.579,-.62900001,712940.63,-.026456311,3
220,436,1981,.012073901,2.7925801,2.8825572,0,Niger,.00030819999,0,.19400001,.23999999,.0047630002,,0,0,21.109041,23.251524,472,0,1.756,-.028000001,268747.69,-.097261928,3
220,436,1982,.010290881,2.5350258,2.5597148,0,Niger,.0003091,0,.132,.245,.0047144,,0,0,21.228876,22.669056,472,0,1.71,-.162,249946,-.072528079,3
220,436,1983,.010025922,2.4135907,2.3289573,0,Niger,.00031530001,0,.086000003,.23199999,.0034847001,,0,0,20.741186,22.75301,472,0,1.651,-.271,244015.8,-.02401193,3
220,436,1984,.0095360214,2.2462056,2.2594261,0,Niger,.00031480001,0,.082000002,.19400001,.0026316,,0,0,20.816816,22.984612,472,0,1.743,-.204,539879.5,.79411298,3
220,436,1985,.0096645635,2.0695527,2.1387644,0,Niger,.0003209,0,.096000001,.185,.0029984,,0,0,20.964302,24.489439,472,0,1.864,-.26199999,529247.31,-.019890135,3
220,436,1986,.0079106577,2.4096184,1.9818006,0,Niger,.00033340001,0,.1,.22400001,.0036593,,0,0,22.285892,23.818037,472,0,1.961,-.30899999,523881.81,-.010189722,3
220,436,1987,.0097958716,2.6081634,2.2732749,0,Niger,.00035670001,0,.111,.373,.0043066,,0,0,21.703922,23.490671,472,0,1.911,-.336,501724.59,-.043214761,3
220,436,1988,.007885525,2.5977764,2.4437807,0,Niger,.0003664,0,.12,.33899999,.0041204998,,0,0,21.414261,23.629602,472,0,1.891,-.377,516294.69,.028626351,3
220,436,1989,.0081170062,2.8435938,2.4274549,0,Niger,.00037279999,0,.112,.233,.0040545999,,0,0,21.513996,14.27513,472,0,1.921,-.45699999,533612.81,.032992803,3
220,436,1990,.011501662,3.0525239,2.5942538,0,Niger,.0003862,0,.106,.198,.0086955,3,1,0,13.266179,13.67587,472,0,1.966,-.611,571024.38,.067761391,3
220,436,1991,.010956822,3.3190906,2.7802761,0,Niger,.00039669999,0,.086999997,.215,.0043384,3,1,0,12.520503,13.844453,472,0,1.721,-.648,595982.31,.042779092,3
220,436,1992,.011624557,3.3839781,3.0321722,0,Niger,.0004048,0,.093000002,.167,.0042142998,,0,0,12.50408,6.9361267,472,0,1.6210001,-.74299997,603011.31,.011724968,3
220,436,1993,.011410523,3.6037073,3.0725088,0,Niger,.0004015,0,.101,.14399999,.0024522999,4,1,1,6.3792391,5.1286535,472,0,1.679,-.76599997,613522.38,.017280778,3
220,436,1994,.011880359,3.8705647,3.2627952,0,Niger,.0004131,0,.085000001,.082999997,.0033509,,0,0,4.7834558,8.9622211,472,0,1.7410001,-.722,598363.81,-.025017783,3
220,436,1995,.012111304,3.9786088,3.4964859,0,Niger,.00041830001,0,.094999999,.13699999,.0038499001,,0,0,8.1201019,7.9895749,472,0,1.725,-.75199997,624708.88,.04308679,3
220,436,1996,.012443688,3.9265156,3.5904932,0,Niger,.00042269999,0,.088,.011,.0045206998,,0,0,7.2629032,7.2830143,472,0,1.777,-.699,684113.13,.090837553,3
220,436,1997,.012606584,3.6244373,3.5454206,0,Niger,.0004276,0,.085000001,.02,.0049720001,,0,0,6.6330023,6.864418,472,0,1.784,-.87900001,665694.69,-.027292153,3
220,436,1998,.01552926,3.566453,3.2801766,0,Niger,.00044219999,0,.097000003,.154,.0065551,,0,0,6.256753,5.8510442,472,0,1.664,-.815,692127,.038938325,3
220,436,2000,.013163378,2.7453222,2.9972539,0,Niger,.0004439,0,.063000001,.079999998,.0066196001,4,1,1,5.1278019,5.4714704,472,0,1.5190001,-.81099999,702146.13,.031907573,3
220,436,2003,.01349941,2.9070549,2.4597948,0,Niger,.00046069999,0,.080879994,.075319998,.0061595002,,0,0,4.8497763,5.5618343,472,0,1.489,-.91600001,744472.69,.048926957,3
220,436,2004,.013897278,3.0345442,2.644562,0,Niger,.00047619999,0,.084730007,.13551,.0073257,,0,0,5.0909595,5.1662288,472,0,1.522,-.92900002,759272.69,.01968482,3
220,436,2005,.014123463,3.0731137,2.7602315,0,Niger,.000485,0,.12078,.15641001,.0070400001,,0,0,4.7468357,3.4745595,472,0,1.625,-.63599998,747442.63,-.015703438,3
220,436,2006,.014143774,2.9752061,2.7905169,0,Niger,.00049369998,0,.12183,.16385999,.0074145999,,0,0,3.2602251,3.6267684,472,0,1.581,-.75099999,732054.13,-.020803094,3
220,436,2007,.014427573,3.0210149,2.7022619,0,Niger,.000505,0,.17563,.24121001,.0080930004,,0,0,3.3920527,3.8555703,472,0,1.579,-.78600001,712940.63,-.026456311,3
220,437,1981,.019541204,2.7925801,2.8825572,450,Ivory Coast,.00076520001,0,.71700001,.55400002,.018175401,,0,0,21.109041,23.251524,473,0,1.756,.34099999,268747.69,-.097261928,3
220,437,1982,.018580453,2.5350258,2.5597148,450,Ivory Coast,.00079690001,0,.61400002,.55400002,.0166039,,0,0,21.228876,22.669056,473,0,1.71,.46900001,249946,-.072528079,3
220,437,1983,.020148024,2.4135907,2.3289573,900,Ivory Coast,.00082130003,0,.579,.53500003,.0164464,,0,0,20.741186,22.75301,473,1,1.651,.49000001,244015.8,-.02401193,3
220,437,1984,.018676713,2.2462056,2.2594261,480,Ivory Coast,.00080430001,0,.51499999,.55900002,.014115,,0,0,20.816816,22.984612,473,0,1.743,.44800001,539879.5,.79411298,3
220,437,1985,.01882997,2.0695527,2.1387644,500,Ivory Coast,.00083779998,0,.46399999,.57999998,.0138167,,0,0,20.964302,24.489439,473,1,1.864,.41,529247.31,-.019890135,3
220,437,1986,.019574808,2.4096184,1.9818006,500,Ivory Coast,.00085060002,0,.60399997,.59600002,.0166438,,0,0,22.285892,23.818037,473,0,1.961,.463,523881.81,-.010189722,3
220,437,1987,.020689474,2.6081634,2.2732749,500,Ivory Coast,.00087809999,0,.67199999,.574,.019228701,,0,0,21.703922,23.490671,473,0,1.911,.51300001,501724.59,-.043214761,3
220,437,1988,.023094287,2.5977764,2.4437807,500,Ivory Coast,.00089780003,0,.671,.58099997,.023200899,,0,0,21.414261,23.629602,473,0,1.891,.30500001,516294.69,.028626351,3
220,437,1989,.022481844,2.8435938,2.4274549,920,Ivory Coast,.00091529998,0,.64300001,.48300001,.019892599,,0,0,21.513996,14.27513,473,1,1.921,.026000001,533612.81,.032992803,3
220,437,1990,.034089644,3.0525239,2.5942538,500,Ivory Coast,.00091469998,0,.61699998,.54500002,.0238421,1,1,0,13.266179,13.67587,473,0,1.966,-.0040000002,571024.38,.067761391,3
220,437,1991,.036824502,3.3190906,2.7802761,500,Ivory Coast,.0009552,0,.64399999,.57700002,.0213394,,0,0,12.520503,13.844453,473,0,1.721,.213,595982.31,.042779092,3
220,437,1992,.035583578,3.3839781,3.0321722,500,Ivory Coast,.00096500001,0,.79299998,.52600002,.0135059,,0,0,12.50408,6.9361267,473,0,1.6210001,-.068999998,603011.31,.011724968,3
220,437,1993,.039980434,3.6037073,3.0725088,500,Ivory Coast,.00097639998,0,.62,.58099997,.017865499,4,1,1,6.3792391,5.1286535,473,0,1.679,-.32800001,613522.38,.017280778,3
220,437,1994,.037183028,3.8705647,3.2627952,700,Ivory Coast,.0009633,0,.53200001,.65100002,.0130001,,0,0,4.7834558,8.9622211,473,1,1.7410001,-.12899999,598363.81,-.025017783,3
220,437,1995,.038448263,3.9786088,3.4964859,700,Ivory Coast,.0009784,0,.93599999,.91500002,.0158279,,0,0,8.1201019,7.9895749,473,0,1.725,-.24600001,624708.88,.04308679,3
220,437,1996,.039109729,3.9265156,3.5904932,700,Ivory Coast,.00098719995,0,.80199999,.81400001,.017411301,1,1,0,7.2629032,7.2830143,473,0,1.777,-.37,684113.13,.090837553,3
220,437,1997,.039973743,3.6244373,3.5454206,500,Ivory Coast,.00096049998,0,.78500003,.77399999,.019838899,,0,0,6.6330023,6.864418,473,0,1.784,-.58399999,665694.69,-.027292153,3
220,437,1998,.042285461,3.566453,3.2801766,500,Ivory Coast,.0009553,0,.91000003,.84399998,.025402401,,0,0,6.256753,5.8510442,473,0,1.664,-.66900003,692127,.038938325,3
220,437,1999,.042666368,3.3011463,3.2313879,570,Ivory Coast,.00095219997,0,.79100001,.63700002,.0268036,,0,0,5.3606982,5.5772977,473,1,1.592,-.73000002,680096,-.0175355,3
220,437,2000,.023417359,2.7453222,2.9972539,500,Ivory Coast,.00088750001,0,.77600002,.54100001,.017074199,,0,0,5.1278019,5.4714704,473,0,1.5190001,-.60699999,702146.13,.031907573,3
220,437,2001,.038986944,2.6031744,2.5089223,680,Ivory Coast,.00099990005,0,.53711998,.57634002,.018013701,,0,0,5.0270801,6.1318121,473,1,1.522,-.65600002,697501.5,-.0066368734,3
220,437,2002,.049640093,2.6932309,2.3815305,550,Ivory Coast,.0010703,0,.55678004,.76029998,.029352499,1,1,0,5.6037431,5.2781925,473,0,1.524,-.61500001,708924.63,.016244546,3
220,437,2003,.050172362,2.9070549,2.4597948,3900,Ivory Coast,.0010471001,0,1.14872,.69055998,.0334551,1,1,0,4.8497763,5.5618343,473,1,1.489,-.71100003,744472.69,.048926957,3
220,437,2004,.050807703,3.0345442,2.644562,3800,Ivory Coast,.0011169,0,1.5381601,.62671995,.0346926,4,1,1,5.0909595,5.1662288,473,0,1.522,-.34299999,759272.69,.01968482,3
220,437,2005,.051578075,3.0731137,2.7602315,3800,Ivory Coast,.0011380001,0,1.6269399,.59789002,.032990798,1,1,0,4.7468357,3.4745595,473,0,1.625,-.37200001,747442.63,-.015703438,3
220,437,2006,.053974904,2.9752061,2.7905169,3800,Ivory Coast,.0011565,0,1.4763499,.79409999,.0397981,,0,0,3.2602251,3.6267684,473,0,1.581,-.149,732054.13,-.020803094,3
220,437,2007,.054289088,3.0210149,2.7022619,3800,Ivory Coast,.0011732,0,1.44994,.66753995,.039873101,,0,0,3.3920527,3.8555703,473,0,1.579,.016000001,712940.63,-.026456311,3
220,438,1981,.056199044,2.7925801,2.8825572,0,Guinea,.00043690001,0,.0964,.048,.019293901,,0,0,21.109041,23.251524,474,0,1.756,-.47099999,268747.69,-.097261928,3
220,438,1982,.056846958,2.5350258,2.5597148,0,Guinea,.00044149999,0,.088699996,.049599998,.0208632,,0,0,21.228876,22.669056,474,0,1.71,-.53299999,249946,-.072528079,3
220,438,1983,.056780171,2.4135907,2.3289573,0,Guinea,.00043099999,0,.082400002,.049200002,.0193517,,0,0,20.741186,22.75301,474,0,1.651,-.479,244015.8,-.02401193,3
220,438,1984,.053644441,2.2462056,2.2594261,0,Guinea,.0004198,0,.090999998,.0276,.0138726,,0,0,20.816816,22.984612,474,0,1.743,-.48100001,539879.5,.79411298,3
220,438,1988,.027656619,2.5977764,2.4437807,0,Guinea,.0003445,0,.14030001,.046,.0072130999,,0,0,21.414261,23.629602,474,0,1.891,-.44600001,516294.69,.028626351,3
220,438,1989,.027985036,2.8435938,2.4274549,0,Guinea,.00036030001,0,.1348,.063699998,.0067053,,0,0,21.513996,14.27513,474,0,1.921,-.56099999,533612.81,.032992803,3
220,438,1990,.028383235,3.0525239,2.5942538,0,Guinea,.00038139999,0,.16500001,.066599995,.0079092002,,0,0,13.266179,13.67587,474,0,1.966,-.60600001,571024.38,.067761391,3
220,438,1991,.03115866,3.3190906,2.7802761,0,Guinea,.0004057,0,.15719999,.049599998,.0074903001,,0,0,12.520503,13.844453,474,0,1.721,-.662,595982.31,.042779092,3
220,438,1993,.034300007,3.6037073,3.0725088,0,Guinea,.00042510001,0,.1411,.030999999,.0070997002,,0,0,6.3792391,5.1286535,474,0,1.679,-.79900002,613522.38,.017280778,3
220,438,1994,.028722567,3.8705647,3.2627952,0,Guinea,.0004132,0,.1376,.035799999,.0082147,,0,0,4.7834558,8.9622211,474,0,1.7410001,-.69099998,598363.81,-.025017783,3
220,438,1995,.029103376,3.9786088,3.4964859,0,Guinea,.00042709999,0,.16260001,.050099999,.0089215003,,0,0,8.1201019,7.9895749,474,0,1.725,-.57300001,624708.88,.04308679,3
220,438,1996,.030173153,3.9265156,3.5904932,0,Guinea,.00042970001,0,.1662,.077300005,.0112138,4,1,1,7.2629032,7.2830143,474,0,1.777,-.68900001,684113.13,.090837553,3
220,438,1997,.030145023,3.6244373,3.5454206,0,Guinea,.00041800001,0,.16599999,.048999999,.0110033,4,1,1,6.6330023,6.864418,474,0,1.784,-.70200002,665694.69,-.027292153,3
220,438,1998,.031491309,3.566453,3.2801766,0,Guinea,.00041199999,0,.16599999,.059,.0139575,4,1,1,6.256753,5.8510442,474,0,1.664,-.78500003,692127,.038938325,3
220,438,1999,.031423669,3.3011463,3.2313879,0,Guinea,.0004171,0,.153,.050999999,.0141259,3,1,0,5.3606982,5.5772977,474,0,1.592,-.76300001,680096,-.0175355,3
220,438,2000,.025840992,2.7453222,2.9972539,0,Guinea,.00039589999,0,.118,.061000001,.0111238,4,1,1,5.1278019,5.4714704,474,0,1.5190001,-.60799998,702146.13,.031907573,3
220,438,2001,.027134916,2.6031744,2.5089223,0,Guinea,.00039910001,0,.096239999,.086039998,.0108415,4,1,1,5.0270801,6.1318121,474,0,1.522,-.454,697501.5,-.0066368734,3
220,438,2002,.029949876,2.6932309,2.3815305,0,Guinea,.00042170001,0,.15836999,.064970002,.0203279,,0,0,5.6037431,5.2781925,474,0,1.524,-.68099999,708924.63,.016244546,3
220,438,2003,.028669264,2.9070549,2.4597948,0,Guinea,.00042309999,0,.10372,.076360002,.0180487,,0,0,4.8497763,5.5618343,474,0,1.489,-.69199997,744472.69,.048926957,3
220,438,2004,.026110932,3.0345442,2.644562,0,Guinea,.00043310001,0,.099699996,.060819998,.0169122,,0,0,5.0909595,5.1662288,474,0,1.522,-.69400001,759272.69,.01968482,3
220,438,2005,.025220992,3.0731137,2.7602315,0,Guinea,.0004277,0,.13473,.083779998,.0114904,,0,0,4.7468357,3.4745595,474,0,1.625,-.72600001,747442.63,-.015703438,3
220,438,2006,.026566477,2.9752061,2.7905169,0,Guinea,.00043469999,0,.18114001,.11551,.0074005001,,0,0,3.2602251,3.6267684,474,0,1.581,-.88200003,732054.13,-.020803094,3
220,438,2007,.032337673,3.0210149,2.7022619,0,Guinea,.0004583,0,.20363,.13584,.0095552998,,0,0,3.3920527,3.8555703,474,0,1.579,-.87199998,712940.63,-.026456311,3
220,439,1981,.017121036,2.7925801,2.8825572,0,Burkina Faso,.00038899999,0,.108,.013,.0097208004,,0,0,21.109041,23.251524,475,0,1.756,.112,268747.69,-.097261928,3
220,439,1982,.018681237,2.5350258,2.5597148,0,Burkina Faso,.00039969999,0,.097000003,.011,.0088355001,,0,0,21.228876,22.669056,475,0,1.71,-.093000002,249946,-.072528079,3
220,439,1983,.018447651,2.4135907,2.3289573,0,Burkina Faso,.00043750001,0,.071999997,.012,.0075654001,,0,0,20.741186,22.75301,475,0,1.651,-.498,244015.8,-.02401193,3
220,439,1984,.017843073,2.2462056,2.2594261,0,Burkina Faso,.00044249999,0,.067000002,.011,.0070992,,0,0,20.816816,22.984612,475,0,1.743,-.71499997,539879.5,.79411298,3
220,439,1985,.018213805,2.0695527,2.1387644,0,Burkina Faso,.00045799999,0,.082999997,.021,.0079546999,4,1,1,20.964302,24.489439,475,0,1.864,-.63499999,529247.31,-.019890135,3
220,439,1986,.01824088,2.4096184,1.9818006,0,Burkina Faso,.00046320001,0,.118,.037,.0094453003,4,1,1,22.285892,23.818037,475,0,1.961,-.824,523881.81,-.010189722,3
220,439,1987,.018694716,2.6081634,2.2732749,0,Burkina Faso,.0004695,0,.122,.056000002,.0111758,,0,0,21.703922,23.490671,475,0,1.911,-.833,501724.59,-.043214761,3
220,439,1988,.016685264,2.5977764,2.4437807,0,Burkina Faso,.00046790001,0,.14,.057,.0110568,,0,0,21.414261,23.629602,475,0,1.891,-.71499997,516294.69,.028626351,3
220,439,1989,.017695304,2.8435938,2.4274549,0,Burkina Faso,.0004784,0,.134,.035999998,.0116999,,0,0,21.513996,14.27513,475,0,1.921,-.68900001,533612.81,.032992803,3
220,439,1990,.022169895,3.0525239,2.5942538,0,Burkina Faso,.00049489998,0,.15099999,.050999999,.015044,,0,0,13.266179,13.67587,475,0,1.966,-.80299997,571024.38,.067761391,3
220,439,1991,.025801377,3.3190906,2.7802761,0,Burkina Faso,.0005194,0,.147,.025,.0169823,,0,0,12.520503,13.844453,475,0,1.721,-.78100002,595982.31,.042779092,3
220,439,1992,.02729274,3.3839781,3.0321722,0,Burkina Faso,.00052920001,0,.14,.032000002,.0182391,,0,0,12.50408,6.9361267,475,0,1.6210001,-.72299999,603011.31,.011724968,3
